,date,time,epochId,moteId,temp,humidity,light,voltage
10550,2004-03-04,23:30:32.19863,17105,1.0,20.5372,37.7792,48.76,2.63964
10551,2004-03-04,23:31:01.879074,17106,1.0,20.5372,37.7792,48.76,2.63964
10552,2004-03-04,23:32:01.391962,17108,1.0,20.5372,37.7792,48.76,2.63964
10553,2004-03-04,23:33:04.661722,17110,1.0,20.5372,37.8477,48.76,2.62796
10554,2004-03-04,23:33:33.057988,17111,1.0,20.5176,37.8477,48.76,2.65143
10555,2004-03-04,23:34:03.578302,17112,1.0,20.5176,37.7792,48.76,2.63964
10556,2004-03-04,23:34:29.440869,17113,1.0,20.5078,37.8477,48.76,2.63964
10557,2004-03-04,23:35:01.187949,17114,1.0,20.498,37.8477,48.76,2.63964
10558,2004-03-04,23:35:30.862336,17115,1.0,20.498,37.8477,48.76,2.63964
10559,2004-03-04,23:36:03.663554,17116,1.0,20.498,37.8134,48.76,2.63964
10560,2004-03-04,23:37:04.27913,17118,1.0,20.498,37.8477,48.76,2.63964
10561,2004-03-04,23:37:32.112265,17119,1.0,20.498,37.8477,48.76,2.65143
10562,2004-03-04,23:38:03.606917,17120,1.0,20.498,37.8477,48.76,2.63964
10563,2004-03-04,23:39:03.639389,17122,1.0,20.5078,37.8477,48.76,2.63964
10564,2004-03-04,23:39:30.4542,17123,1.0,20.5176,37.8477,48.76,2.63964
10565,2004-03-04,23:40:04.658136,17124,1.0,20.498,37.8477,48.76,2.63964
10566,2004-03-04,23:40:29.466169,17125,1.0,20.5078,37.8477,48.76,2.63964
10567,2004-03-04,23:41:06.850293,17126,1.0,20.498,37.8477,48.76,2.63964
10568,2004-03-04,23:41:34.66845,17127,1.0,20.498,37.8477,48.76,2.63964
10569,2004-03-04,23:42:29.892624,17129,1.0,20.498,37.8477,48.76,2.62796
10570,2004-03-04,23:43:35.509302,17131,1.0,20.4882,37.8477,48.76,2.62796
10571,2004-03-04,23:44:00.9055,17132,1.0,20.498,37.8477,48.76,2.63964
10572,2004-03-04,23:45:04.918427,17134,1.0,20.4882,37.8477,48.76,2.63964
10573,2004-03-04,23:46:01.817617,17136,1.0,20.4588,37.8477,46.92,2.63964
10574,2004-03-04,23:46:32.605807,17137,1.0,20.4392,37.9503,48.76,2.63964
10575,2004-03-04,23:48:01.081694,17140,1.0,20.4196,37.9503,48.76,2.63964
10576,2004-03-04,23:49:05.22386,17142,1.0,20.4196,37.9503,48.76,2.63964
10577,2004-03-04,23:49:30.026641,17143,1.0,20.4196,37.9161,48.76,2.62796
10578,2004-03-04,23:49:59.368469,17144,1.0,20.4196,37.9161,48.76,2.63964
10579,2004-03-04,23:51:00.327769,17146,1.0,20.4392,37.9161,48.76,2.63964
10580,2004-03-04,23:51:37.05524,17147,1.0,20.4392,37.9161,48.76,2.65143
10581,2004-03-04,23:52:04.569977,17148,1.0,20.4392,37.9161,48.76,2.63964
10582,2004-03-04,23:53:30.61292,17151,1.0,20.449,37.9161,48.76,2.63964
10583,2004-03-04,23:54:34.162449,17153,1.0,20.449,37.8819,48.76,2.63964
10584,2004-03-04,23:55:04.396112,17154,1.0,20.449,37.9161,48.76,2.63964
10585,2004-03-04,23:55:33.493606,17155,1.0,20.4392,37.8819,48.76,2.63964
10586,2004-03-04,23:56:33.682395,17157,1.0,20.4392,37.9161,48.76,2.63964
10587,2004-03-04,23:57:00.779585,17158,1.0,20.4392,37.9161,48.76,2.63964
10588,2004-03-04,23:57:29.375873,17159,1.0,20.4294,37.8477,48.76,2.63964
10589,2004-03-04,23:58:02.815111,17160,1.0,20.4392,37.9161,48.76,2.63964
10590,2004-03-04,23:58:30.883339,17161,1.0,20.4392,37.9161,48.76,2.63964
10591,2004-03-04,23:59:00.874191,17162,1.0,20.4294,37.8477,48.76,2.63964
10592,2004-03-05,00:00:04.761573,17164,1.0,20.4196,37.9161,48.76,2.63964
10593,2004-03-05,00:00:32.927395,17165,1.0,20.4392,37.9161,48.76,2.63964
10594,2004-03-05,00:01:04.577977,17166,1.0,20.4196,37.9161,48.76,2.63964
10595,2004-03-05,00:01:33.843643,17167,1.0,20.4,37.8819,48.76,2.63964
10596,2004-03-05,00:02:29.940468,17169,1.0,20.4196,37.8819,48.76,2.63964
10597,2004-03-05,00:03:30.374095,17171,1.0,20.4098,37.8477,48.76,2.63964
10598,2004-03-05,00:04:02.420489,17172,1.0,20.4,37.8477,48.76,2.63964
10599,2004-03-05,00:04:31.463576,17173,1.0,20.4196,37.8477,48.76,2.63964
10600,2004-03-05,00:05:02.606905,17174,1.0,20.4196,37.8477,48.76,2.63964
10601,2004-03-05,00:06:00.078425,17176,1.0,20.4098,37.8477,48.76,2.63964
10602,2004-03-05,00:06:35.159729,17177,1.0,20.4,37.8819,48.76,2.63964
10603,2004-03-05,00:07:06.342828,17178,1.0,20.3902,37.9161,48.76,2.63964
10604,2004-03-05,00:07:32.564454,17179,1.0,20.3804,37.9845,48.76,2.63964
10605,2004-03-05,00:07:59.792613,17180,1.0,20.3706,37.9503,48.76,2.63964
10606,2004-03-05,00:08:30.748944,17181,1.0,20.3608,37.9161,48.76,2.62796
10607,2004-03-05,00:09:03.165167,17182,1.0,20.3608,37.9503,46.92,2.63964
10608,2004-03-05,00:09:30.851429,17183,1.0,20.3706,37.9503,46.92,2.63964
10609,2004-03-05,00:10:32.867864,17185,1.0,20.3804,37.8819,46.92,2.63964
10610,2004-03-05,00:11:03.458878,17186,1.0,20.3804,37.8819,46.92,2.63964
10611,2004-03-05,00:13:01.865647,17190,1.0,20.3314,38.0529,46.92,2.63964
10612,2004-03-05,00:13:30.515352,17191,1.0,20.3412,38.0187,46.92,2.65143
10613,2004-03-05,00:14:02.737911,17192,1.0,20.3412,38.0187,46.92,2.63964
10614,2004-03-05,00:14:34.822139,17193,1.0,20.3216,38.0529,46.92,2.63964
10615,2004-03-05,00:15:03.361221,17194,1.0,20.3216,38.0529,46.92,2.63964
10616,2004-03-05,00:15:31.188035,17195,1.0,20.3118,38.0871,46.92,2.63964
10617,2004-03-05,00:16:30.215925,17197,1.0,20.3314,38.0529,46.92,2.63964
10618,2004-03-05,00:17:01.88491,17198,1.0,20.3412,37.9845,45.08,2.63964
10619,2004-03-05,00:18:00.953165,17200,1.0,20.3902,38.5311,45.08,2.62796
10620,2004-03-05,00:18:33.370426,17201,1.0,20.3608,38.497,46.92,2.63964
10621,2004-03-05,00:18:59.442887,17202,1.0,20.3412,38.1213,45.08,2.63964
10622,2004-03-05,00:21:33.94561,17207,1.0,20.3412,38.0529,46.92,2.63964
10623,2004-03-05,00:22:00.907485,17208,1.0,20.3216,38.0529,46.92,2.62796
10624,2004-03-05,00:22:30.106058,17209,1.0,20.3314,38.0187,46.92,2.63964
10625,2004-03-05,00:25:00.562854,17214,1.0,20.3608,37.9845,46.92,2.63964
10626,2004-03-05,00:25:31.201652,17215,1.0,20.351,37.9845,46.92,2.63964
10627,2004-03-05,00:26:03.886521,17216,1.0,20.3608,38.0529,46.92,2.63964
10628,2004-03-05,00:27:34.317841,17219,1.0,20.3608,38.0529,46.92,2.62796
10629,2004-03-05,00:28:00.674527,17220,1.0,20.3706,38.0187,46.92,2.63964
10630,2004-03-05,00:28:33.524832,17221,1.0,20.3608,37.9503,46.92,2.63964
10631,2004-03-05,00:28:59.538949,17222,1.0,20.3608,37.9845,46.92,2.63964
10632,2004-03-05,00:29:36.444687,17223,1.0,20.3608,37.9845,46.92,2.63964
10633,2004-03-05,00:30:05.760506,17224,1.0,20.3608,37.9845,46.92,2.62796
10634,2004-03-05,00:30:36.527065,17225,1.0,20.351,37.9845,46.92,2.63964
10635,2004-03-05,00:31:30.483778,17227,1.0,20.3608,37.9845,46.92,2.63964
10636,2004-03-05,00:34:01.865999,17232,1.0,20.351,38.0529,46.92,2.63964
10637,2004-03-05,00:34:34.330693,17233,1.0,20.3412,37.9845,46.92,2.63964
10638,2004-03-05,00:35:01.978073,17234,1.0,20.3314,37.9503,46.92,2.63964
10639,2004-03-05,00:36:00.412901,17236,1.0,20.3314,37.9503,46.92,2.63964
10640,2004-03-05,00:36:32.779359,17237,1.0,20.3314,37.9161,46.92,2.63964
10641,2004-03-05,00:37:05.890438,17238,1.0,20.3412,37.9161,46.92,2.63964
10642,2004-03-05,00:37:32.198379,17239,1.0,20.3314,37.9161,46.92,2.63964
10643,2004-03-05,00:38:02.789287,17240,1.0,20.3314,37.8477,46.92,2.63964
10644,2004-03-05,00:38:29.605665,17241,1.0,20.3216,37.9161,46.92,2.65143
10645,2004-03-05,00:40:33.738908,17245,1.0,20.3314,37.9161,46.92,2.63964
10646,2004-03-05,00:41:34.761498,17247,1.0,20.3216,37.9161,46.92,2.63964
10647,2004-03-05,00:42:00.21507,17248,1.0,20.3216,37.9161,46.92,2.63964
10648,2004-03-05,00:45:32.512668,17255,1.0,20.2726,38.0871,46.92,2.63964
10649,2004-03-05,00:46:03.413601,17256,1.0,20.2726,37.9845,46.92,2.63964
10650,2004-03-05,00:46:59.928563,17258,1.0,20.2628,38.0529,46.92,2.63964
10651,2004-03-05,00:47:34.166761,17259,1.0,20.2726,37.9845,46.92,2.63964
10652,2004-03-05,00:48:03.248875,17260,1.0,20.2628,37.9845,46.92,2.65143
10653,2004-03-05,00:49:33.947858,17263,1.0,20.2628,37.9845,46.92,2.62796
10654,2004-03-05,00:50:33.363523,17265,1.0,20.2726,37.9161,46.92,2.63964
10655,2004-03-05,00:51:04.444846,17266,1.0,20.2824,37.9161,46.92,2.63964
10656,2004-03-05,00:51:32.915044,17267,1.0,20.2726,37.9161,46.92,2.63964
10657,2004-03-05,00:52:02.438675,17268,1.0,20.2824,37.9161,46.92,2.63964
10658,2004-03-05,00:53:00.731095,17270,1.0,20.2628,37.9161,46.92,2.63964
10659,2004-03-05,00:53:29.39908,17271,1.0,20.2726,37.9161,46.92,2.63964
10660,2004-03-05,00:54:33.784675,17273,1.0,20.2726,37.9161,46.92,2.63964
10661,2004-03-05,00:54:59.544664,17274,1.0,20.2726,37.9161,46.92,2.63964
10662,2004-03-05,00:55:29.558274,17275,1.0,20.2628,37.9161,46.92,2.63964
10663,2004-03-05,00:56:04.424048,17276,1.0,20.2824,37.8819,46.92,2.63964
10664,2004-03-05,00:57:34.907191,17279,1.0,20.2628,37.9161,46.92,2.62796
10665,2004-03-05,00:58:06.095403,17280,1.0,20.2432,37.9503,46.92,2.62796
10666,2004-03-05,00:58:33.919448,17281,1.0,20.2432,37.9845,46.92,2.63964
10667,2004-03-05,00:59:01.429958,17282,1.0,20.2236,37.9845,46.92,2.62796
10668,2004-03-05,01:00:01.35637,17284,1.0,20.2334,37.9503,46.92,2.63964
10669,2004-03-05,01:00:33.710419,17285,1.0,20.2236,37.9503,46.92,2.63964
10670,2004-03-05,01:02:07.593659,17288,1.0,20.204,37.9845,46.92,2.63964
10671,2004-03-05,01:02:33.050216,17289,1.0,20.2236,37.9845,46.92,2.63964
10672,2004-03-05,01:02:59.551694,17290,1.0,20.2138,37.9161,46.92,2.63964
10673,2004-03-05,01:04:02.494274,17292,1.0,20.2236,37.9503,46.92,2.62796
10674,2004-03-05,01:04:30.228499,17293,1.0,20.2236,37.9161,46.92,2.63964
10675,2004-03-05,01:05:02.567468,17294,1.0,20.2138,37.9161,46.92,2.63964
10676,2004-03-05,01:05:30.507063,17295,1.0,20.2138,37.9161,46.92,2.63964
10677,2004-03-05,01:06:35.675532,17297,1.0,20.1844,37.9845,46.92,2.62796
10678,2004-03-05,01:07:05.149791,17298,1.0,20.1844,38.0187,46.92,2.63964
10679,2004-03-05,01:07:32.124893,17299,1.0,20.1844,37.9845,46.92,2.63964
10680,2004-03-05,01:08:03.231697,17300,1.0,20.1746,38.0187,46.92,2.63964
10681,2004-03-05,01:08:33.012085,17301,1.0,20.1648,37.9845,46.92,2.62796
10682,2004-03-05,01:11:02.531218,17306,1.0,20.155,38.0187,46.92,2.63964
10683,2004-03-05,01:12:34.037003,17309,1.0,20.1746,38.0187,46.92,2.62796
10684,2004-03-05,01:13:30.600592,17311,1.0,20.1844,38.0187,46.92,2.62796
10685,2004-03-05,01:14:05.364864,17312,1.0,20.1648,37.9845,46.92,2.62796
10686,2004-03-05,01:14:34.919168,17313,1.0,20.155,38.0529,46.92,2.63964
10687,2004-03-05,01:15:37.311289,17315,1.0,20.1452,38.0529,46.92,2.63964
10688,2004-03-05,01:16:30.44919,17317,1.0,20.1452,38.0187,46.92,2.63964
10689,2004-03-05,01:16:59.583184,17318,1.0,20.1354,38.0187,46.92,2.62796
10690,2004-03-05,01:17:29.5809,17319,1.0,20.1452,37.9845,46.92,2.62796
10691,2004-03-05,01:18:03.635455,17320,1.0,20.1452,37.9845,46.92,2.62796
10692,2004-03-05,01:19:01.010329,17322,1.0,20.1256,38.0529,46.92,2.63964
10693,2004-03-05,01:20:04.061285,17324,1.0,20.1256,38.0529,46.92,2.62796
10694,2004-03-05,01:20:59.596589,17326,1.0,20.0962,38.0529,46.92,2.62796
10695,2004-03-05,01:21:36.362835,17327,1.0,20.0962,38.0871,46.92,2.62796
10696,2004-03-05,01:22:32.198338,17329,1.0,20.105999999999998,38.0529,46.92,2.63964
10697,2004-03-05,01:24:07.110793,17332,1.0,20.0962,38.0871,46.92,2.62796
10698,2004-03-05,01:25:34.677645,17335,1.0,20.0962,38.0529,46.92,2.62796
10699,2004-03-05,01:26:02.785576,17336,1.0,20.105999999999998,38.0871,46.92,2.63964
10700,2004-03-05,01:26:31.336872,17337,1.0,20.105999999999998,38.1213,46.92,2.63964
10701,2004-03-05,01:27:01.726554,17338,1.0,20.0962,38.1213,46.92,2.62796
10702,2004-03-05,01:27:32.360297,17339,1.0,20.0766,38.1213,46.92,2.63964
10703,2004-03-05,01:28:35.204713,17341,1.0,20.0766,38.1213,46.92,2.63964
10704,2004-03-05,01:29:31.967058,17343,1.0,20.057000000000002,38.1213,46.92,2.63964
10705,2004-03-05,01:32:02.9813,17348,1.0,20.0668,38.1213,46.92,2.63964
10706,2004-03-05,01:32:30.723926,17349,1.0,20.0864,38.1213,46.92,2.62796
10707,2004-03-05,01:33:32.611129,17351,1.0,20.0766,38.0871,46.92,2.63964
10708,2004-03-05,01:34:04.373595,17352,1.0,20.0766,38.0529,46.92,2.63964
10709,2004-03-05,01:35:00.220846,17354,1.0,20.0668,38.0529,46.92,2.63964
10710,2004-03-05,01:35:33.187943,17355,1.0,20.057000000000002,38.0871,46.92,2.63964
10711,2004-03-05,01:36:35.200039,17357,1.0,20.0472,38.0529,46.92,2.63964
10712,2004-03-05,01:37:29.72089,17359,1.0,20.057000000000002,38.0529,46.92,2.62796
10713,2004-03-05,01:38:01.453377,17360,1.0,20.057000000000002,38.0529,46.92,2.63964
10714,2004-03-05,01:38:33.652661,17361,1.0,20.0472,38.0871,46.92,2.63964
10715,2004-03-05,01:40:01.711403,17364,1.0,20.0374,38.0871,46.92,2.62796
10716,2004-03-05,01:40:30.38233,17365,1.0,20.0276,38.0529,46.92,2.63964
10717,2004-03-05,01:41:03.035503,17366,1.0,20.0276,38.1213,46.92,2.62796
10718,2004-03-05,01:41:30.093208,17367,1.0,20.0374,38.1213,46.92,2.63964
10719,2004-03-05,01:41:59.660319,17368,1.0,20.0276,38.2239,46.92,2.63964
10720,2004-03-05,01:43:00.280248,17370,1.0,20.0276,38.3263,46.92,2.62796
10721,2004-03-05,01:43:33.523317,17371,1.0,20.008,38.1897,46.92,2.63964
10722,2004-03-05,01:44:06.60252,17372,1.0,20.008,38.258,46.92,2.62796
10723,2004-03-05,01:44:36.203593,17373,1.0,20.008,38.1897,46.92,2.63964
10724,2004-03-05,01:45:35.503204,17375,1.0,20.008,38.1897,46.92,2.63964
10725,2004-03-05,01:46:02.019179,17376,1.0,19.9982,38.2239,46.92,2.63964
10726,2004-03-05,01:46:30.98165,17377,1.0,19.9884,38.1897,46.92,2.62796
10727,2004-03-05,01:47:02.340843,17378,1.0,20.008,38.3263,46.92,2.62796
10728,2004-03-05,01:47:31.608884,17379,1.0,19.9982,38.1897,46.92,2.62796
10729,2004-03-05,01:48:04.533254,17380,1.0,19.9982,38.1897,46.92,2.63964
10730,2004-03-05,01:48:32.79435,17381,1.0,19.9982,38.2239,46.92,2.62796
10731,2004-03-05,01:49:01.15983,17382,1.0,20.008,38.1555,46.92,2.62796
10732,2004-03-05,01:49:30.048332,17383,1.0,20.008,38.1213,46.92,2.62796
10733,2004-03-05,01:50:06.708138,17384,1.0,19.9982,38.0871,46.92,2.62796
10734,2004-03-05,01:51:05.994049,17386,1.0,19.9982,38.0871,46.92,2.62796
10735,2004-03-05,01:52:04.408342,17388,1.0,19.9884,38.2239,46.92,2.62796
10736,2004-03-05,01:53:06.318597,17390,1.0,19.9884,38.1897,46.92,2.63964
10737,2004-03-05,01:53:32.951848,17391,1.0,19.9884,38.1897,46.92,2.62796
10738,2004-03-05,01:55:29.558401,17395,1.0,19.9884,38.1897,46.92,2.62796
10739,2004-03-05,01:56:00.84997,17396,1.0,19.9786,38.1897,46.92,2.63964
10740,2004-03-05,01:56:33.305238,17397,1.0,19.9688,38.258,46.92,2.62796
10741,2004-03-05,01:56:59.562141,17398,1.0,19.9688,38.258,46.92,2.62796
10742,2004-03-05,01:57:33.292542,17399,1.0,19.9786,38.258,46.92,2.62796
10743,2004-03-05,02:00:08.994632,17404,1.0,19.959,38.258,46.92,2.62796
10744,2004-03-05,02:00:37.5355,17405,1.0,19.959,38.258,46.92,2.62796
10745,2004-03-05,02:01:59.606384,17408,1.0,19.9492,38.258,46.92,2.63964
10746,2004-03-05,02:02:35.19759,17409,1.0,19.9492,38.258,46.92,2.63964
10747,2004-03-05,02:03:04.168615,17410,1.0,19.959,38.258,46.92,2.62796
10748,2004-03-05,02:03:35.989687,17411,1.0,19.9492,38.2239,46.92,2.63964
10749,2004-03-05,02:04:02.085606,17412,1.0,19.9688,38.1897,46.92,2.62796
10750,2004-03-05,02:05:01.064376,17414,1.0,19.959,38.1897,46.92,2.62796
10751,2004-03-05,02:06:02.367552,17416,1.0,19.9492,38.1213,46.92,2.62796
10752,2004-03-05,02:06:29.588361,17417,1.0,19.9198,38.2239,46.92,2.63964
10753,2004-03-05,02:07:33.65054,17419,1.0,19.91,38.258,46.92,2.63964
10754,2004-03-05,02:07:59.600115,17420,1.0,19.9002,38.258,46.92,2.63964
10755,2004-03-05,02:08:30.629741,17421,1.0,19.9002,38.258,46.92,2.62796
10756,2004-03-05,02:10:03.656459,17424,1.0,19.91,38.2922,46.92,2.62796
10757,2004-03-05,02:11:05.920899,17426,1.0,19.91,38.3263,46.92,2.63964
10758,2004-03-05,02:12:35.620089,17429,1.0,19.91,38.3263,46.92,2.63964
10759,2004-03-05,02:13:04.734176,17430,1.0,19.91,38.2922,46.92,2.62796
10760,2004-03-05,02:14:33.290536,17433,1.0,19.8904,38.258,46.92,2.62796
10761,2004-03-05,02:15:00.417283,17434,1.0,19.9002,38.258,46.92,2.62796
10762,2004-03-05,02:15:59.619909,17436,1.0,19.9002,38.2922,46.92,2.62796
10763,2004-03-05,02:16:32.764048,17437,1.0,19.9002,38.2922,46.92,2.63964
10764,2004-03-05,02:17:35.368351,17439,1.0,19.8904,38.2922,46.92,2.62796
10765,2004-03-05,02:18:32.890318,17441,1.0,19.8904,38.1897,46.92,2.62796
10766,2004-03-05,02:19:01.091291,17442,1.0,19.8904,38.258,46.92,2.62796
10767,2004-03-05,02:19:31.504592,17443,1.0,19.8708,38.3263,46.92,2.62796
10768,2004-03-05,02:19:59.624368,17444,1.0,19.8708,38.258,46.92,2.62796
10769,2004-03-05,02:20:34.287356,17445,1.0,19.8708,38.258,46.92,2.62796
10770,2004-03-05,02:21:29.636643,17447,1.0,19.861,38.3263,46.92,2.62796
10771,2004-03-05,02:22:32.343493,17449,1.0,19.861,38.2922,46.92,2.62796
10772,2004-03-05,02:24:02.636781,17452,1.0,19.8806,38.1897,46.92,2.62796
10773,2004-03-05,02:24:30.199247,17453,1.0,19.8708,38.258,46.92,2.63964
10774,2004-03-05,02:25:03.756571,17454,1.0,19.8708,38.2239,46.92,2.62796
10775,2004-03-05,02:26:31.406724,17457,1.0,19.8512,38.3263,45.08,2.62796
10776,2004-03-05,02:28:02.951776,17460,1.0,19.762999999999998,38.5993,46.92,2.62796
10777,2004-03-05,02:28:33.664229,17461,1.0,19.7728,38.6334,46.92,2.62796
10778,2004-03-05,02:28:59.791142,17462,1.0,19.7728,38.5993,46.92,2.62796
10779,2004-03-05,02:29:29.73282,17463,1.0,19.7826,38.5993,46.92,2.62796
10780,2004-03-05,02:30:07.996734,17464,1.0,19.7924,38.497,46.92,2.62796
10781,2004-03-05,02:30:31.374898,17465,1.0,19.7826,38.4629,46.92,2.62796
10782,2004-03-05,02:31:01.051967,17466,1.0,19.8022,38.4629,46.92,2.62796
10783,2004-03-05,02:32:34.999117,17469,1.0,19.812,38.3946,46.92,2.62796
10784,2004-03-05,02:36:00.68646,17476,1.0,19.812,38.3263,46.92,2.63964
10785,2004-03-05,02:36:31.519626,17477,1.0,19.8022,38.3263,46.92,2.62796
10786,2004-03-05,02:37:04.22926,17478,1.0,19.7924,38.3263,46.92,2.62796
10787,2004-03-05,02:38:00.255355,17480,1.0,19.7924,38.3263,46.92,2.62796
10788,2004-03-05,02:39:00.697403,17482,1.0,19.8022,38.3263,46.92,2.62796
10789,2004-03-05,02:40:00.244523,17484,1.0,19.7826,38.3946,46.92,2.62796
10790,2004-03-05,02:40:30.402267,17485,1.0,19.7728,38.3946,46.92,2.62796
10791,2004-03-05,02:41:04.700098,17486,1.0,19.7728,38.3605,46.92,2.62796
10792,2004-03-05,02:41:33.369479,17487,1.0,19.7728,38.3946,46.92,2.62796
10793,2004-03-05,02:42:03.802298,17488,1.0,19.762999999999998,38.3946,46.92,2.62796
10794,2004-03-05,02:43:04.006202,17490,1.0,19.7532,38.3946,46.92,2.62796
10795,2004-03-05,02:43:38.680107,17491,1.0,19.7532,38.3946,46.92,2.62796
10796,2004-03-05,02:46:29.701311,17497,1.0,19.762999999999998,38.3605,46.92,2.62796
10797,2004-03-05,02:47:02.70158,17498,1.0,19.7532,38.3605,46.92,2.62796
10798,2004-03-05,02:48:36.551971,17501,1.0,19.762999999999998,38.3946,46.92,2.62796
10799,2004-03-05,02:49:01.972832,17502,1.0,19.7532,38.3605,46.92,2.63964
10800,2004-03-05,02:50:33.379263,17505,1.0,19.7728,38.2922,46.92,2.62796
10801,2004-03-05,02:51:00.6589,17506,1.0,19.7532,38.258,46.92,2.62796
10802,2004-03-05,02:51:36.84814,17507,1.0,19.7532,38.258,46.92,2.62796
10803,2004-03-05,02:52:01.272007,17508,1.0,19.762999999999998,38.258,46.92,2.62796
10804,2004-03-05,02:52:38.947822,17509,1.0,19.7532,38.3263,46.92,2.62796
10805,2004-03-05,02:53:04.101121,17510,1.0,19.7532,38.3263,46.92,2.62796
10806,2004-03-05,02:55:06.687983,17514,1.0,19.7336,38.258,46.92,2.62796
10807,2004-03-05,02:56:06.353082,17516,1.0,19.7238,38.3946,46.92,2.62796
10808,2004-03-05,02:56:29.734866,17517,1.0,19.7336,38.3605,46.92,2.62796
10809,2004-03-05,02:56:59.787559,17518,1.0,19.714000000000002,38.3605,46.92,2.62796
10810,2004-03-05,02:58:34.285453,17521,1.0,19.714000000000002,38.3946,46.92,2.62796
10811,2004-03-05,02:59:33.696473,17523,1.0,19.714000000000002,38.3946,46.92,2.62796
10812,2004-03-05,03:00:33.639536,17525,1.0,19.714000000000002,38.3946,46.92,2.62796
10813,2004-03-05,03:01:34.261262,17527,1.0,19.6944,38.3263,46.92,2.62796
10814,2004-03-05,03:02:02.555307,17528,1.0,19.7042,38.3946,46.92,2.62796
10815,2004-03-05,03:03:34.445885,17531,1.0,19.7042,38.3263,46.92,2.62796
10816,2004-03-05,03:04:00.303543,17532,1.0,19.6944,38.3263,46.92,2.62796
10817,2004-03-05,03:05:00.063545,17534,1.0,19.7042,38.2922,46.92,2.62796
10818,2004-03-05,03:05:29.745543,17535,1.0,19.7042,38.2922,46.92,2.62796
10819,2004-03-05,03:07:00.449892,17538,1.0,19.7042,38.3263,46.92,2.62796
10820,2004-03-05,03:07:37.033613,17539,1.0,19.6944,38.258,46.92,2.62796
10821,2004-03-05,03:08:00.959876,17540,1.0,19.6846,38.258,46.92,2.62796
10822,2004-03-05,03:08:33.168583,17541,1.0,19.6846,38.2922,46.92,2.62796
10823,2004-03-05,03:09:34.755012,17543,1.0,19.6748,38.2922,46.92,2.62796
10824,2004-03-05,03:10:03.103374,17544,1.0,19.6748,38.3605,46.92,2.63964
10825,2004-03-05,03:10:30.366142,17545,1.0,19.6748,38.258,46.92,2.62796
10826,2004-03-05,03:11:34.896409,17547,1.0,19.6748,38.3263,46.92,2.62796
10827,2004-03-05,03:12:09.562948,17548,1.0,19.6748,38.3263,46.92,2.62796
10828,2004-03-05,03:12:31.409819,17549,1.0,19.665,38.2922,46.92,2.62796
10829,2004-03-05,03:14:00.582305,17552,1.0,19.6748,38.258,46.92,2.62796
10830,2004-03-05,03:14:33.902995,17553,1.0,19.6552,38.3605,46.92,2.62796
10831,2004-03-05,03:15:32.71144,17555,1.0,19.6552,38.3263,46.92,2.62796
10832,2004-03-05,03:18:32.028957,17561,1.0,19.6356,38.3263,46.92,2.62796
10833,2004-03-05,03:19:07.436492,17562,1.0,19.6356,38.3263,46.92,2.61639
10834,2004-03-05,03:19:30.015297,17563,1.0,19.6356,38.3263,46.92,2.62796
10835,2004-03-05,03:21:03.28491,17566,1.0,19.6258,38.2922,46.92,2.62796
10836,2004-03-05,03:21:29.947557,17567,1.0,19.6258,38.2922,46.92,2.62796
10837,2004-03-05,03:22:03.49056,17568,1.0,19.616,38.3263,46.92,2.62796
10838,2004-03-05,03:22:29.798469,17569,1.0,19.616,38.2922,46.92,2.62796
10839,2004-03-05,03:23:36.093726,17571,1.0,19.616,38.3263,46.92,2.62796
10840,2004-03-05,03:25:32.73396,17575,1.0,19.6062,38.2922,46.92,2.62796
10841,2004-03-05,03:26:05.238842,17576,1.0,19.616,38.3263,46.92,2.62796
10842,2004-03-05,03:27:03.550808,17578,1.0,19.5964,38.3263,46.92,2.62796
10843,2004-03-05,03:27:34.037198,17579,1.0,19.5964,38.3605,46.92,2.62796
10844,2004-03-05,03:28:32.452836,17581,1.0,19.5964,38.3605,46.92,2.62796
10845,2004-03-05,03:29:03.637785,17582,1.0,19.5964,38.3263,46.92,2.62796
10846,2004-03-05,03:29:33.165878,17583,1.0,19.5964,38.3263,46.92,2.62796
10847,2004-03-05,03:30:03.982578,17584,1.0,19.5768,38.3263,46.92,2.62796
10848,2004-03-05,03:32:01.62101,17588,1.0,19.5768,38.3263,46.92,2.62796
10849,2004-03-05,03:32:33.893383,17589,1.0,19.5768,38.3263,46.92,2.62796
10850,2004-03-05,03:33:06.549143,17590,1.0,19.5768,38.3263,46.92,2.62796
10851,2004-03-05,03:33:31.135992,17591,1.0,19.5768,38.3263,46.92,2.61639
10852,2004-03-05,03:34:05.459312,17592,1.0,19.5768,38.2922,46.92,2.62796
10853,2004-03-05,03:34:37.910001,17593,1.0,19.567,38.3263,46.92,2.62796
10854,2004-03-05,03:35:01.86296,17594,1.0,19.5768,38.2922,46.92,2.62796
10855,2004-03-05,03:36:37.074039,17597,1.0,19.5474,38.3263,46.92,2.62796
10856,2004-03-05,03:37:05.7934,17598,1.0,19.5474,38.3263,46.92,2.62796
10857,2004-03-05,03:37:33.502379,17599,1.0,19.5474,38.3263,46.92,2.62796
10858,2004-03-05,03:38:00.940508,17600,1.0,19.5474,38.3263,46.92,2.62796
10859,2004-03-05,03:39:32.676436,17603,1.0,19.5278,38.3263,46.92,2.62796
10860,2004-03-05,03:40:04.86022,17604,1.0,19.5278,38.2922,46.92,2.62796
